index,CountryISO,AppName,AppID,AppRating,Ratings,Reviews,Downloads,Developer,Summary,inAppPurchase,Currency,Price,Category,Contains Ads,releaseDate,currentVersion,lastUpdated,appURL,website,histogram,Usage,Platform,lang
231,JP,,com.apahotel.apaapp,,8246,2373,"500,000+",アパホテル株式会社,"Possible from the APA Hotel reservation to check-in! The hotel held up the app membership card, you can take the necessary procedure of easy check-in.",,JPY,0,Travel & Local,False,"Mar 31, 2017",2.8.1,27-05-2022 14:50:11,https://play.google.com/store/apps/details?id=com.apahotel.apaapp&hl=en&gl=JP,https://www.apahotel.com/,"[838, 309, 1198, 2338, 3557]",Free,Android,ja
232,JP,  /,net.jalan.android,4.2,38296,9194,"10,000,000+","Recruit Co.,Ltd.","The official app of Jalan net, one of the largest travel information sites in Japan. You can search and reserve more than 20,000 accommodations and accommodation plans such as hotels and hot spring inns.",,JPY,0,Travel & Local,True,"Jul 13, 2010",Varies with device,22-06-2022 08:32:42,https://play.google.com/store/apps/details?id=net.jalan.android&hl=en&gl=JP,http://www.jalan.net/jalan/doc/howto/android.html,"[2157, 1145, 4033, 9303, 21652]",Free,Android,ja
233,JP,Agoda,com.agoda.mobile.consumer,4.4,705359,8929,"10,000,000+",agoda.com,"Deepest discounts on 2,000,000+ hotels & homes, plus flights from 200+ airlines",,USD,0,Travel & Local,False,"Jul 6, 2011",10.26.0,05-07-2022 08:15:12,https://play.google.com/store/apps/details?id=com.agoda.mobile.consumer&hl=en&gl=us,http://www.agoda.com,"[19529, 4362, 16706, 78966, 585716]",Free,Android,cy
234,JP,"Trip.com: Book Flights, Hotels",ctrip.english,4.2,73724,235,"10,000,000+",Trip.com,Get exclusive travel deals and enjoy the award-winning customer service!,,VND,0,Travel & Local,False,"Jul 31, 2013",7.55.1,07-07-2022 08:52:01,https://play.google.com/store/apps/details?id=ctrip.english&hl=en&gl=VN,https://www.trip.com/,"[2857, 0, 2190, 8763, 59626]",Free,Android,en
235,JP,:,com.evolableasia.airtrip,,1284,453,"500,000+",AirTrip Corp.,Book and compare cheap air tickets for domestic / overseas with Ari Triangle,,JPY,0,Travel & Local,False,"Feb 2, 2017",5.39.0,27-06-2022 10:34:43,https://play.google.com/store/apps/details?id=com.evolableasia.airtrip&hl=en&gl=JP,http://www.evolableasia.com/,"[85, 38, 248, 363, 545]",Free,Android,ja
236,JP,,jp.moneyeasy.gifukankou,3.4,37,21,"50,000+",一般社団法人　岐阜県観光連盟,"Area-limited electronic coupon Gifu Travel Coin can be used at registered stores while traveling in Gifu prefecture, such as purchasing souvenirs, eating and drinking, and entering tourist facilities.",,JPY,0,Travel & Local,False,"Oct 14, 2021",2.6.2,17-11-2021 03:54:51,https://play.google.com/store/apps/details?id=jp.moneyeasy.gifukankou&hl=en&gl=JP,,"[11, 2, 3, 7, 14]",Free,Android,ja
237,JP,   ,jp.docomo_cycle.bikeshare,2.4,389,270,"100,000+",株式会社ドコモ・バイクシェア,"Bicycle sharing This is an application dedicated to ""Bike sharing service"". Once you find the port, book your bike. Enter the 4-digit passcode or scan the QR code to unlock it.",,JPY,0,Travel & Local,False,"Feb 20, 2020",1.8.0,25-01-2022 08:25:10,https://play.google.com/store/apps/details?id=jp.docomo_cycle.bikeshare&hl=en&gl=JP,https://docomo-cycle.jp/,"[201, 23, 50, 42, 69]",Free,Android,ja
238,JP,Google Street View,com.google.android.street,3.6,2370400,1427,"1,000,000,000+",Google LLC,Create your own Street View imagery or virtually explore the world,,HUF,0,Travel & Local,False,"Sep 9, 2010",Varies with device,16-05-2022 17:31:21,https://play.google.com/store/apps/details?id=com.google.android.street&hl=en&gl=HU,http://www.google.com/mobile/maps/,"[435390, 101156, 162424, 346487, 1324681]",Free,Android,af
239,JP,Flightradar24 Flight Tracker,com.flightradar24free,4.4,458969,9916,"50,000,000+",Flightradar24 AB,Track airplanes and follow flights with our real-time flight tracker,€1.49 - €74.99 per item,EUR,0,Travel & Local,True,"Sep 15, 2010",Varies with device,28-06-2022 16:29:27,https://play.google.com/store/apps/details?id=com.flightradar24free&hl=en&gl=de,https://www.flightradar24.com,"[21480, 7527, 11570, 72382, 345955]",Free,Android,en
240,JP,"Expedia: Hotels, Flights & Car",com.expedia.bookings,3.7,279939,47095,"10,000,000+",Expedia,"Book flight, car or packages. Get instant access to hotel discounts & 2x rewards",,USD,0,Travel & Local,True,"May 10, 2011",22.26.0,07-07-2022 17:05:19,https://play.google.com/store/apps/details?id=com.expedia.bookings&hl=en&gl=us,https://www.expedia.com/service/,"[67923, 10781, 11857, 25869, 163500]",Free,Android,en
241,JP,  ,jp.enjoytokyo,3.6,57,17,"50,000+","Let’s ENJOY TOKYO, Inc.","The official app of ""Let's Enjoy Tokyo"", an outing information site for 1 metropolitan area and 3 prefectures. From the latest events to the hottest gourmet foods, we will deliver recommended information that suits you for free.",,JPY,0,Travel & Local,True,"Jun 21, 2020",3.1.5,22-06-2022 02:47:48,https://play.google.com/store/apps/details?id=jp.enjoytokyo&hl=en&gl=JP,https://www.enjoytokyo.jp/,"[8, 7, 9, 5, 27]",Free,Android,ja
242,JP,trivago: Compare hotel prices,com.trivago,3.8,321050,2108,"50,000,000+",trivago,Find your ideal hotel and compare prices from different websites,,VND,0,Travel & Local,False,"Dec 3, 2010",5.65.0,04-07-2022 14:00:46,https://play.google.com/store/apps/details?id=com.trivago&hl=en&gl=VN,https://www.trivago.com,"[711, 711, 711, 1422, 317352]",Free,Android,it
243,JP,   ,jp.mappleon.android.mapplelink,3.9,11110,2093,"1,000,000+",株式会社昭文社,An official free app for going out to prepare for your future trip with an ebook,"¥110 - ¥2,700 per item",JPY,0,Travel & Local,True,"Feb 2, 2012",23.3,30-06-2022 07:58:22,https://play.google.com/store/apps/details?id=jp.mappleon.android.mapplelink&hl=en&gl=JP,https://www.mapple.co.jp/product/mapplelink/,"[859, 459, 1933, 3815, 4040]",Free,Android,ja
244,JP,Itinerary  tabiori  Share Trip,com.eyeputti.travellerbook,4.4,6652,1270,"100,000+",eye-putti,"Selected No1 travel itinerary app!
Sharing of travel Itinerary. try tabiori !","¥240 - ¥3,900 per item",JPY,0,Travel & Local,True,"Feb 20, 2017",4.3.5,12-02-2021 07:02:34,https://play.google.com/store/apps/details?id=com.eyeputti.travellerbook&hl=en&gl=JP,https://tabiori.com/,"[312, 40, 504, 1705, 4087]",Free,Android,en
245,JP,Airbnb,com.airbnb.android,4.4,1315518,1151,"100,000,000+",Airbnb,The Airbnb app brings together a global community of guests and Hosts.,,JPY,0,Travel & Local,False,"Jan 17, 2012",Varies with device,30-06-2022 08:12:28,https://play.google.com/store/apps/details?id=com.airbnb.android&hl=en&gl=JP,https://www.airbnb.com/mobile,"[115138, 6649, 69643, 198780, 924607]",Free,Android,lt
246,JP,,jp.fujiq.highlandapp,2.7,122,64,"50,000+","FUJIKYU　HIGHLAND,K.K.","The ""Fuji-Q Highland Official App"" is an app that allows customers visiting Fuji-Q Highland to use various contents on their smartphones.",,JPY,0,Travel & Local,False,"Jan 25, 2021",1.4.2,20-06-2022 07:58:24,https://play.google.com/store/apps/details?id=jp.fujiq.highlandapp&hl=en&gl=JP,https://www.fujiq.jp/,"[58, 4, 10, 15, 31]",Free,Android,ja
247,JP,,jp.co.toyota.rent.app.android,4.3,2423,648,"100,000+",TOYOTA MOTOR CORP.,"A rental car app from Toyota! Passenger cars are equipped with ETC and car navigation as standard, and are recommended for driving and business trips! The price is cheap by registering as a member! Rent-a-car is TOYOTA!",,JPY,0,Travel & Local,False,"Apr 15, 2018",1.3.18,13-04-2022 07:41:36,https://play.google.com/store/apps/details?id=jp.co.toyota.rent.app.android&hl=en&gl=JP,https://rent.toyota.co.jp/,"[90, 30, 271, 773, 1256]",Free,Android,ja
248,JP,Hotels.com: Travel Booking,com.hcom.android,4.2,377212,322,"10,000,000+",Hotels.com LP,Find the perfect place for your trip with last minute hotel & travel deals!,,EUR,0,Travel & Local,False,"Apr 13, 2011",83.0.1.3.release-83_0,31-03-2022 12:47:37,https://play.google.com/store/apps/details?id=com.hcom.android&hl=en&gl=PT,http://www.hotels.com,"[36592, 12197, 9148, 42691, 275971]",Free,Android,en
249,JP,NAVITIME   Map & Transfer Navi,com.navitime.local.navitime,4.1,57847,10451,"10,000,000+","NAVITIME JAPAN CO., LTD.",NAVITIME is one of the largest navigation service Japan .,"¥99 - ¥7,000 per item",JPY,0,Maps & Navigation,True,"Mar 31, 2010",Varies with device,04-07-2022 03:21:02,https://play.google.com/store/apps/details?id=com.navitime.local.navitime&hl=en&gl=JP,http://products.navitime.co.jp/service/navitime/android_sp.html,"[4346, 1595, 6440, 17218, 28243]",Free,Android,no
250,JP,,jp.appsta.miyako,,0,0,"1,000+","MIYAKO CO., LTD","It is the official app of ""Restaurant Miyako"" that offers special time to spend inside the facility along with the seasonal course meal.",,JPY,0,Food & Drink,False,"Aug 18, 2020",2.8.2,07-12-2021 05:15:48,https://play.google.com/store/apps/details?id=jp.appsta.miyako&hl=en&gl=JP,http://miyako-fukuyama.jp/,"[0, 0, 0, 0, 0]",Free,Android,ja
251,JP,   ,jp.co.mapion.android.app.kyorisoku,,4136,897,"1,000,000+","ONE COMPATH CO., LTD.","Or tap the map, or tracing. The definitive edition of the distance measurement application that can freely create a route!",¥330 per item,JPY,0,Travel & Local,True,"Mar 21, 2012",1.6.19,23-03-2022 07:34:45,https://play.google.com/store/apps/details?id=jp.co.mapion.android.app.kyorisoku&hl=en&gl=JP,http://www.mapion.co.jp/,"[264, 71, 314, 1027, 2454]",Free,Android,ja
252,JP, ,jp.gacool.here,3.6,25,9,"10,000+",gacool,"You can easily locate your current location. MGRS · latitude · longitude · altitude · zip code · address (prefecture, city, town, village, street number).",,JPY,0,Maps & Navigation,True,"Jan 29, 2018",3.0.3,26-08-2021 02:36:26,https://play.google.com/store/apps/details?id=jp.gacool.here&hl=en&gl=JP,http://www.gacool.jp/index.html,"[5, 0, 5, 5, 10]",Free,Android,ko
253,JP, ,kk.michi.eki,,497,147,"100,000+",KW10,"The definitive roadside station guide that provides information on all roadside stations! You can browse the nearest station and details. It also has a search, memo function, and watch list, so you can enjoy roadside stations nationwide with just this one!",¥120 - ¥250 per item,JPY,0,Travel & Local,True,"Aug 4, 2017",7.11.1,26-06-2022 00:57:38,https://play.google.com/store/apps/details?id=kk.michi.eki&hl=en&gl=JP,https://catcollection-5eb79.firebaseapp.com/index.html,"[39, 39, 107, 122, 186]",Free,Android,ja
254,JP,   ,com.souzoh.android.merchari,4.2,1797,240,"50,000+","neuet, Inc.",Red bicycle share that you can easily ride anytime Charichari,,JPY,0,Travel & Local,False,"Sep 5, 2018",9.5.0,05-07-2022 08:08:50,https://play.google.com/store/apps/details?id=com.souzoh.android.merchari&hl=en&gl=JP,https://charichari.bike/,"[76, 66, 201, 432, 1018]",Free,Android,ja
255,JP,,jp.co.nipponrentacar.nrapp.prd,4.4,1280,119,"10,000+",NIPPON RENT-A-CAR SERVICE INC.,Car rental reservations are smooth!,,JPY,0,Travel & Local,False,"Feb 23, 2021",1.8.1,24-06-2022 07:50:51,https://play.google.com/store/apps/details?id=jp.co.nipponrentacar.nrapp.prd&hl=en&gl=JP,https://www.nipponrentacar.co.jp,"[0, 9, 149, 419, 699]",Free,Android,ja
256,JP,SuperHotel,jp.co.superhotel.reservation,3.8,301,95,"100,000+","SUPER HOTEL, Inc.","""SuperHotel"" is official reservation app which is now operating 143 branches.",,JPY,0,Travel & Local,False,"Jun 29, 2012",3.3.0,10-06-2022 10:51:45,https://play.google.com/store/apps/details?id=jp.co.superhotel.reservation&hl=en&gl=JP,http://www.superhotel.co.jp,"[42, 21, 50, 47, 137]",Free,Android,fi
257,JP,,jp.co.toyota.rent.app.android,4.3,2423,648,"100,000+",TOYOTA MOTOR CORP.,"A rental car app from Toyota! Passenger cars are equipped with ETC and car navigation as standard, and are recommended for driving and business trips! The price is cheap by registering as a member! Rent-a-car is TOYOTA!",,JPY,0,Travel & Local,False,"Apr 15, 2018",1.3.18,13-04-2022 07:41:36,https://play.google.com/store/apps/details?id=jp.co.toyota.rent.app.android&hl=en&gl=JP,https://rent.toyota.co.jp/,"[90, 30, 271, 773, 1256]",Free,Android,ja
258,JP,Jetstar,com.ink.jetstar.mobile.app,3.8,6049,148,"1,000,000+",Jetstar Airways Pty. Ltd.,"Book flights, manage & change your bookings, and check in on all devices!",,SGD,0,Travel & Local,False,"Jul 2, 2014",5.36.0,20-10-2021 05:33:46,https://play.google.com/store/apps/details?id=com.ink.jetstar.mobile.app&hl=en&gl=SG,http://www.jetstar.com,"[1750, 476, 110, 664, 3024]",Free,Android,sv
259,JP,jp /,jp.travel.android,3.5,74,19,"50,000+",Venture Republic Inc.,Used by over 20 million people! The largest domestic “travel jp” app! Compare cheap tours and airline tickets from about 100 travel agencies! Free travel guide!,,JPY,0,Travel & Local,False,"Mar 25, 2015",Varies with device,01-06-2022 12:13:20,https://play.google.com/store/apps/details?id=jp.travel.android&hl=en&gl=JP,https://www.travel.co.jp/,"[12, 4, 14, 21, 21]",Free,Android,ja
260,JP,rurubu,com.jtbpublishing.rurubu.presentation,3.8,1152,161,"500,000+","JTB Publishing, Inc.","･This application covers all information in ""Rurubu.com""",,JPY,0,Travel & Local,True,"Jan 30, 2011",4.1.4,22-06-2022 11:30:55,https://play.google.com/store/apps/details?id=com.jtbpublishing.rurubu.presentation&hl=en&gl=JP,https://rurubu.jp/,"[160, 22, 206, 276, 483]",Free,Android,id
261,JP,Instant Voice Translate,com.erudite.translator,4.7,69227,401,"1,000,000+",Erudite,AI-based voice to voice translator.,PLN 9.99 - PLN 40.00 per item,PLN,0,Travel & Local,True,"Feb 21, 2020",4.0.0,27-05-2022 21:32:53,https://play.google.com/store/apps/details?id=com.erudite.translator&hl=en&gl=PL,https://www.erudite.cc,"[705, 334, 2190, 8388, 57497]",Free,Android,ro
262,JP,Skyscanner Flights Hotels Cars,net.skyscanner.android.main,4.4,784228,7716,"50,000,000+",Skyscanner Ltd,"The travel app that makes booking cheap flights, hotels, and car rentals easy.",,EUR,0,Travel & Local,True,"Jul 20, 2011",Varies with device,28-06-2022 09:07:25,https://play.google.com/store/apps/details?id=net.skyscanner.android.main&hl=en&gl=de,https://www.skyscanner.net,"[35970, 9794, 32421, 112142, 593813]",Free,Android,en
263,JP, ,com.highwaybus.android,4.0,54,21,"10,000+",ハイウェイバスドットコム,"Highway bus reservation site ""Highwaybus.com"" app version. We handle more than 140 routes from 45 highway bus companies all over Japan, mainly in Shinjuku, Nagoya and Fukuoka.",,JPY,0,Travel & Local,False,"Dec 15, 2020",1.0.9,24-06-2022 02:09:20,https://play.google.com/store/apps/details?id=com.highwaybus.android&hl=en&gl=JP,https://www.highwaybus.com,"[5, 2, 7, 13, 27]",Free,Android,ja
264,JP,,com.hankyu_travel.sps,3.3,26,5,"5,000+",hankyutravel,You can check the itinerary of reserved tours and receive notifications from tour conductors.,,JPY,0,Travel & Local,False,"Oct 21, 2021",1.3.6,16-06-2022 10:45:06,https://play.google.com/store/apps/details?id=com.hankyu_travel.sps&hl=en&gl=JP,https://www.hankyu-travel.com/,"[3, 2, 9, 8, 4]",Free,Android,ko
265,JP,.com/,com.ikyu.www.theme.twa,3.7,41,11,"10,000+",Ikyu Corporation,It is an application that allows you to easily search for hotels and inns carefully selected by Ikyu.com.,,JPY,0,Travel & Local,False,"Sep 16, 2020",1.5.1,25-12-2020 19:48:44,https://play.google.com/store/apps/details?id=com.ikyu.www.theme.twa&hl=en&gl=JP,https://www.ikyu.com/,"[8, 2, 5, 4, 22]",Free,Android,ja
266,JP,,jp.reloclub.fukurinotravel,3.9,256,71,"10,000+",株式会社リロクラブ,"More than 20,000 inns nationwide receive member benefits! Easy search & reservation application appeared",,JPY,0,Travel & Local,False,"Sep 6, 2021",1.0.4,25-04-2022 10:48:56,https://play.google.com/store/apps/details?id=jp.reloclub.fukurinotravel&hl=en&gl=JP,https://www.reloclub.jp/,"[2, 5, 75, 106, 65]",Free,Android,ja
267,JP,  ,jp.happyhotel.android,4.2,3497,592,"500,000+",株式会社アルメックス,カップルの強い味方！業界最大級のラブホテル検索＆予約サイト「ハッピーホテル」(ハピホテ)のアプリ版！日本全国のラブホテル情報を7000件以上掲載！,¥360 per item,JPY,0,Travel & Local,False,"Jun 7, 2011",6.0.1,13-06-2022 11:23:36,https://play.google.com/store/apps/details?id=jp.happyhotel.android&hl=en&gl=JP,http://happyhotel.jp,"[95, 52, 477, 1190, 1679]",Free,Android,ja
268,JP,:,jp.sakuratravel.android,3.8,24,10,"10,000+",Sakura Travel,Cheap Air Ticket Sakura Travel. You can compare and book the cheap flights of all domestic airlines in a list!,,JPY,0,Travel & Local,False,"Oct 4, 2020",1.05,15-07-2021 07:41:43,https://play.google.com/store/apps/details?id=jp.sakuratravel.android&hl=en&gl=JP,https://www.sakuratravel.jp/,"[5, 0, 1, 7, 11]",Free,Android,ja
269,JP,.com ,com.ikyu.ikyu,2.9,464,55,"100,000+",Ikyu Corporation,"It is an Android app Hotels and B & Bs, restaurants, business hotel booking sites Ltd. Ikkyu operated.",,JPY,0,Travel & Local,False,"Nov 17, 2013",1.1.9,05-11-2021 05:32:54,https://play.google.com/store/apps/details?id=com.ikyu.ikyu&hl=en&gl=JP,http://www.ikyu.com/,"[138, 60, 83, 83, 97]",Free,Android,ja
270,JP,,jp.co.mapple.cotripofficial,3.9,986,202,"100,000+",株式会社昭文社,"Kotoripp editorial department is the official app of the WEB media ""Kotoripp"" that delivers information that will trigger a new trip every day.","¥120 - ¥1,100 per item",JPY,0,Travel & Local,True,"Mar 30, 2015",5.1.22,20-06-2022 13:31:41,https://play.google.com/store/apps/details?id=jp.co.mapple.cotripofficial&hl=en&gl=JP,,"[97, 48, 146, 263, 428]",Free,Android,ja
271,JP,Customs Declaration Apps.,jp.go.customs.EGateMobile,2.3,106,38,"50,000+",東京税関,For travelers to submit customs declaration electronically at airport,,JPY,0,Travel & Local,False,"Apr 2, 2019",1.05,29-06-2021 08:12:59,https://play.google.com/store/apps/details?id=jp.go.customs.EGateMobile&hl=en&gl=JP,http://www.customs.go.jp/,"[50, 14, 14, 6, 19]",Free,Android,en
272,JP,,com.a885.train.maniac,4.2,68,13,"10,000+",885 design,"It is an application for railway lovers and geography lovers. It is an application that tells you the location of railway facilities such as the intersection of the Shinkansen and other railway lines, highways, and garages.",,JPY,0,Travel & Local,True,"Jul 16, 2020",0.9.0,25-01-2021 09:53:54,https://play.google.com/store/apps/details?id=com.a885.train.maniac&hl=en&gl=JP,,"[4, 1, 9, 15, 38]",Free,Android,ja
273,JP,Fulcul,com.fulcul.fulcul,2.9,347,203,"100,000+",国際自動車株式会社,"With the Fulcul, you can notify taxis within a 500 m radius that you want to.",,JPY,0,Travel & Local,False,"Nov 11, 2017",2.2.0,14-12-2020 08:16:55,https://play.google.com/store/apps/details?id=com.fulcul.fulcul&hl=en&gl=JP,https://www.fulcul.com,"[117, 34, 48, 52, 93]",Free,Android,ro
274,JP,Relux,com.loco_partners.relux,4.3,4839,844,"500,000+",Loco Partners Inc.,"Book from 1000 handpicked accommodations.
【5% cashback for all bookings】",,JPY,0,Travel & Local,False,"May 29, 2014",3.50.1,29-06-2022 03:28:50,https://play.google.com/store/apps/details?id=com.loco_partners.relux&hl=en&gl=JP,http://rlx.jp,"[148, 98, 470, 1737, 2381]",Free,Android,ro
275,JP,,jp.edomap.oedokonjakumeguri,3.5,211,82,"100,000+","BeMap, Inc.","Draw up the old map of the end of Edo completely!
Romantic scary map application overlapping modern map.
The usual walk is to explore the history!",,JPY,0,Travel & Local,False,"Dec 18, 2017",2.1.2,05-12-2018 06:06:21,https://play.google.com/store/apps/details?id=jp.edomap.oedokonjakumeguri&hl=en&gl=JP,https://www.edomap.jp/,"[37, 18, 27, 44, 82]",Free,Android,ja
276,JP,,com.kddi.android.auworldservice,3.3,151,38,"1,000,000+",KDDI株式会社,"Keep your usual smartphone overseas as it is. Convenient overseas! It is an application that allows you to use the popular ""World Data Flat-rate"" service at a reasonable price, easily, and with peace of mind.",,JPY,0,Travel & Local,True,"Oct 24, 2019",1.07.03,07-02-2022 11:29:11,https://play.google.com/store/apps/details?id=com.kddi.android.auworldservice&hl=en&gl=JP,https://www.au.com/mobile/service/global/au-world-service/sekai-data/,"[37, 3, 33, 15, 58]",Free,Android,ja
277,JP, ,jp.gacool.eki,,660,129,"100,000+",gacool,"We can confirm 1,160 stations of roadside of the whole country at first sight.",,JPY,0,Travel & Local,True,"Jun 23, 2017",4.1.1,24-10-2021 02:23:42,https://play.google.com/store/apps/details?id=jp.gacool.eki&hl=en&gl=JP,http://www.gacool.jp/eki/index.html,"[59, 19, 118, 178, 283]",Free,Android,ja
278,JP,Mitsubishiichigokan museumapp,com.acoustiguidemobile.am_mitsubishi,,0,0,"5,000+",三菱地所株式会社,"Audio guide app. for the Mitsubishi Ichigokan Museum, Tokyo in Marunouchi.",,JPY,0,Travel & Local,False,"Oct 1, 2020",1.2.1,23-06-2022 07:02:06,https://play.google.com/store/apps/details?id=com.acoustiguidemobile.am_mitsubishi&hl=en&gl=JP,https://mimt.jp/,"[0, 0, 0, 0, 0]",Free,Android,sw
279,JP,"Klook: Travel, Leisure, Hotels",com.klook,4.5,27978,427,"5,000,000+",Klook Travel Technology Ltd.,"Things to do anywhere, anytime",,VND,0,Travel & Local,False,"May 26, 2015",6.21.0,04-07-2022 04:03:24,https://play.google.com/store/apps/details?id=com.klook&hl=en&gl=VN,https://www.klook.com,"[4463, 824, 1393, 3895, 17344]",Free,Android,et
280,JP,Accurate Altimeter,com.arlabsmobile.altimeterfree,4.5,63811,510,"5,000,000+",AR Labs,Turn your phone into an altimeter! Get elevation even offline.,¥250 per item,JPY,0,Travel & Local,True,"Mar 21, 2014",2.3.2,24-06-2022 15:41:47,https://play.google.com/store/apps/details?id=com.arlabsmobile.altimeterfree&hl=en&gl=JP,https://www.arlabs-mobile.com/apps/altimeter.html,"[4959, 3719, 10559, 20705, 23805]",Free,Android,ro
281,JP,   ,com.lclco.bushikaku,4.4,1340,334,"100,000+","LCL,Inc.","Japan's largest number of bus flights
\ Highway bus comparison app /
Find the cheapest route and route for highway buses and night buses! It's all free ♪",,JPY,0,Travel & Local,False,"Jan 5, 2017",Varies with device,10-05-2022 03:23:08,https://play.google.com/store/apps/details?id=com.lclco.bushikaku&hl=en&gl=JP,https://www.bushikaku.net/content/app/,"[30, 40, 80, 410, 780]",Free,Android,ja
282,JP,,jp.couples.android,4.2,1535,290,"100,000+",infoNear Inc.,"月間160万人が利用中！ラブホテルの検索ならカップルズ！
お部屋写真、料金、アメニティ、クーポンなど情報満載！
事前・当日予約サービス開始でさらに便利に！",,JPY,0,Travel & Local,True,"Dec 27, 2011",5.04,28-01-2022 03:35:14,https://play.google.com/store/apps/details?id=jp.couples.android&hl=en&gl=JP,https://couples.jp,"[60, 40, 203, 467, 761]",Free,Android,ja
283,JP,  /,net.jalan.android,4.2,38296,9194,"10,000,000+","Recruit Co.,Ltd.","The official app of Jalan net, one of the largest travel information sites in Japan. You can search and reserve more than 20,000 accommodations and accommodation plans such as hotels and hot spring inns.",,JPY,0,Travel & Local,True,"Jul 13, 2010",Varies with device,22-06-2022 08:32:42,https://play.google.com/store/apps/details?id=net.jalan.android&hl=en&gl=JP,http://www.jalan.net/jalan/doc/howto/android.html,"[2157, 1145, 4033, 9303, 21652]",Free,Android,ja
284,JP, ,com.highwaybus.android,4.0,54,21,"10,000+",ハイウェイバスドットコム,"Highway bus reservation site ""Highwaybus.com"" app version. We handle more than 140 routes from 45 highway bus companies all over Japan, mainly in Shinjuku, Nagoya and Fukuoka.",,JPY,0,Travel & Local,False,"Dec 15, 2020",1.0.9,24-06-2022 02:09:20,https://play.google.com/store/apps/details?id=com.highwaybus.android&hl=en&gl=JP,https://www.highwaybus.com,"[5, 2, 7, 13, 27]",Free,Android,ja
285,JP,   ,com.QdanApp.Keikenchi,3.8,105,38,"100,000+",Qdan Inc.,And 47 prefectures of the visit experience trying to calculate the numerical value of the Jing County value!,,JPY,0,Travel & Local,True,"Jun 26, 2018",1.0.4,02-02-2020 13:35:33,https://play.google.com/store/apps/details?id=com.QdanApp.Keikenchi&hl=en&gl=JP,https://qdangames.web.app,"[11, 6, 16, 29, 41]",Free,Android,ja
286,JP,"Fog of World: Explore, Memorize & Map Travel",com.ollix.fogofworld,4.3,336,12,"5,000+",Ollix,"Mix of explore game, travel mapping & tracking to memorize everywhere you go",,JPY,3060.0,Travel & Local,False,"Dec 27, 2018",2.5.6,31-05-2022 15:07:50,https://play.google.com/store/apps/details?id=com.ollix.fogofworld&hl=en&gl=JP,https://fogofworld.com,"[22, 0, 44, 67, 201]",Paid,Android,en
287,MX,Aeromexico,com.aeromexico.app,3.6,11985,4314,"1,000,000+",Aerovías de México S.A. de C.V,"Buying tickets, Check-in with seat selection, search and track flights.",,MXN,0,Travel & Local,False,"Aug 22, 2017",1.12.8,06-07-2022 15:05:11,https://play.google.com/store/apps/details?id=com.aeromexico.app&hl=en&gl=MX,https://www.aeromexico.com,"[2311, 568, 580, 1185, 7335]",Free,Android,es
288,MX,"Expedia: Hotels, Flights & Car",com.expedia.bookings,3.9,279939,47095,"10,000,000+",Expedia,"Book flight, car or packages. Get instant access to hotel discounts & 2x rewards",,USD,0,Travel & Local,True,"May 10, 2011",22.26.0,07-07-2022 17:05:19,https://play.google.com/store/apps/details?id=com.expedia.bookings&hl=en&gl=us,https://www.expedia.com/service/,"[67923, 10781, 11857, 25869, 163500]",Free,Android,en
289,MX,cazador de dinosaurios,com.actiongames.real.dinosaurhunter.survivalgame.jurassic.world.app,4.0,5106,288,"1,000,000+",Games Lobby,¡juega el juego de cazador de dinosaurios más realista! Cazar ahora,MX$59.00 - MX$345.00 per item,MXN,0,Travel & Local,True,"May 5, 2017",3.0.7,08-03-2022 06:48:56,https://play.google.com/store/apps/details?id=com.actiongames.real.dinosaurhunter.survivalgame.jurassic.world.app&hl=en&gl=MX,https://games-lobby.com/,"[866, 152, 356, 305, 3415]",Free,Android,es
290,MX,trivago: Compare hotel prices,com.trivago,4.6,321050,2108,"50,000,000+",trivago,Find your ideal hotel and compare prices from different websites,,VND,0,Travel & Local,False,"Dec 3, 2010",5.65.0,04-07-2022 14:00:46,https://play.google.com/store/apps/details?id=com.trivago&hl=en&gl=VN,https://www.trivago.com,"[711, 711, 711, 1422, 317352]",Free,Android,it
291,MX,Despegar: vuelos y hoteles,com.gm.despegar,4.4,171147,4783,"10,000,000+",Despegar,"Encuentra ofertas y beneficios exclusivos en vuelos, hospedajes y más.",,MXN,0,Travel & Local,False,"Nov 27, 2012",17.3.6,22-06-2022 18:50:11,https://play.google.com/store/apps/details?id=com.gm.despegar&hl=en&gl=MX,https://www.despegar.com,"[39997, 6241, 11146, 18455, 95277]",Free,Android,es
292,MX,Civitatis: Fill your trip!,com.civitatis.civitatis,4.8,4923,90,"500,000+",Civitatis.com,"More than 67,900 activities, guided tours and excursions around the world.",,MXN,0,Travel & Local,False,"Mar 16, 2017",5.2.0-build.965,22-06-2022 15:33:28,https://play.google.com/store/apps/details?id=com.civitatis.civitatis&hl=en&gl=MX,https://www.civitatis.com,"[146, 36, 36, 237, 4428]",Free,Android,en
293,MX,Truck Simulator Driving Games,com.xtreme.heavy.truck.simulator.usa,3.9,8777,1168,"5,000,000+",Apex Fun Games,Heavy Truck Simulator USA Truck Game Drive Oil Tanker in Truck Driving Simulator,MX$20.00 - MX$455.00 per item,MXN,0,Strategy,True,"Dec 22, 2017",1.8.0,29-06-2022 10:55:09,https://play.google.com/store/apps/details?id=com.xtreme.heavy.truck.simulator.usa&hl=en&gl=MX,http://apexlogics.net/,"[1583, 366, 736, 699, 5383]",Free,Android,en
